sample_id,latitude,longitude,myco_diversity,est_s_e,x95_percent_lower,x95_percent_upper,raw_obs_div,sample_type,sequencing_platform,target_marker,primers,top,bot,core_length,seq_depth
FMS00501v3,50.00225,8.437983,3,2.041,2.081,14.324,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6491
FMS00502v3,42.91806,19.569722,6.999,4.342,4.373,28.09,4,soil,Illumina,ITS2,fITS9/ITS4,,,,5287
FMS00503v3,51.8798,5.733836,5,3.741,3.181,25.124,3,soil,Illumina,ITS2,fITS9/ITS4,,,,4396
FMS00504v3,50.27167,8.771944,7,3.741,5.181,27.127,5,soil,Illumina,ITS2,fITS9/ITS4,,,,10504
FMS00505v3,48.3425,13.635,27.994,17.18,12.16,92.416,7,soil,Illumina,ITS2,fITS9/ITS4,,,,3805
FMS00506v3,42.4375,19.497222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,1721
FMS00507v3,51.8798,5.733836,1,0.011,1,1.022,1,soil,Illumina,ITS2,fITS9/ITS4,,,,2747
FMS00508v3,48.30722,13.243611,3,2.041,2.081,14.324,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6930
FMS00509v3,48.40528,14.529722,2,0.5,2,3.694,2,soil,Illumina,ITS2,fITS9/ITS4,,,,4192
FMS00510v3,50.1132,8.736383,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,3471
FMS00511v3,52.04861,6.027778,5.999,4.286,3.38,26.702,3,soil,Illumina,ITS2,fITS9/ITS4,,,,4353
FMS00512v3,50.27167,8.771944,7,3.741,5.181,27.125,5,soil,Illumina,ITS2,fITS9/ITS4,,,,5167
FMS00513v3,52.11194,6.099444,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3288
FMS00516v3,46.32111,14.978333,6,4.286,3.38,26.706,3,soil,Illumina,ITS2,fITS9/ITS4,,,,11653
FMS00518v3,40.88361,21.985556,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,8237
FMS00519v3,50.24417,8.756667,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,10059
FMS00520v3,50.11077,8.707533,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,10613
FMS00521v3,45.66222,13.926389,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,1265
FMS00526v3,42.4375,19.497222,5,1.871,4.09,15.063,4,soil,Illumina,ITS2,fITS9/ITS4,,,,9431
FMS00527v3,46.44167,14.184167,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,5175
FMS00528v3,46.45528,14.439722,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,2829
FMS00529v3,48.065,13.128611,3,2.041,2.081,14.323,2,soil,Illumina,ITS2,fITS9/ITS4,,,,4196
FMS00530v3,40.84,23.240833,4,0.405,4,5.027,4,soil,Illumina,ITS2,fITS9/ITS4,,,,3358
FMS00533v3,42.91806,19.569722,2,0.367,2,2.946,2,soil,Illumina,ITS2,fITS9/ITS4,,,,3558
FMS00534v3,41.1175,21.946667,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3879
FMS00535v3,48.30722,13.243611,6.999,3.74,5.181,27.121,5,soil,Illumina,ITS2,fITS9/ITS4,,,,2594
FMS00536v3,43.38722,19.623333,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,6834
FMS00537v3,46.44167,14.184167,6,4.286,3.38,26.705,3,soil,Illumina,ITS2,fITS9/ITS4,,,,9072
FMS00538v3,48.3425,13.635,3,2.04,2.081,14.321,2,soil,Illumina,ITS2,fITS9/ITS4,,,,2273
FMS00539v3,40.84,23.240833,5,0.217,5,5.481,5,soil,Illumina,ITS2,fITS9/ITS4,,,,7708
FMS00541v3,48.50944,13.447778,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2382
FMS00542v3,41.01417,21.335278,39.996,20.195,21.718,116.702,16,soil,Illumina,ITS2,fITS9/ITS4,,,,5485
FMS00547v3,52.00333,5.845556,23.999,11.661,16.987,80.812,16,soil,Illumina,ITS2,fITS9/ITS4,,,,9516
FMS00548v3,48.56,14.345278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3201
FMS00549v3,46.39389,14.743333,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,5291
FMS00550v3,52.198,5.83,8.249,3.395,6.266,25.032,6,soil,Illumina,ITS2,fITS9/ITS4,,,,2673
FMS00551v3,48.38417,13.300278,3.999,2.12,3.077,15.918,3,soil,Illumina,ITS2,fITS9/ITS4,,,,1962
FMS00552v3,42.9975,19.527222,12.999,7.075,7.962,44.395,7,soil,Illumina,ITS2,fITS9/ITS4,,,,5386
FMS00553v3,46.39917,14.496111,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3055
FMS00554v3,42.46139,19.562778,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4039
FMS00555v3,41.1175,21.946667,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3040
FMS00556v3,50.11173,8.716,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,5992
FMS00557v3,42.46444,19.2875,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,5607
FMS00559v3,42.9975,19.527222,9.999,6.97,4.98,40.718,4,soil,Illumina,ITS2,fITS9/ITS4,,,,5486
FMS00560v3,46.42472,14.825278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3527
FMS00561v3,42.37861,19.223333,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,3671
FMS00562v3,48.52222,13.4575,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3808
FMS00563v3,48.38333,13.647222,6,4.286,3.38,26.705,3,soil,Illumina,ITS2,fITS9/ITS4,,,,10278
FMS00565v3,50.28861,8.615,3,2.041,2.081,14.324,2,soil,Illumina,ITS2,fITS9/ITS4,,,,7078
FMS00566v3,50.22667,8.824167,2,0.483,2,3.613,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6079
FMS00568v3,46.42472,14.825278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,1922
FMS00569v3,48.49583,13.422222,6,2.198,5.074,18.5,5,soil,Illumina,ITS2,fITS9/ITS4,,,,5240
FMS00570v3,46.11194,15.651667,3.5,1.323,3.03,11.44,3,soil,Illumina,ITS2,fITS9/ITS4,,,,5674
FMS00571v3,50.11077,8.707533,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3989
FMS00572v3,48.465,14.438889,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,15335
FMS00573v3,50.23444,8.871944,3,2.041,2.081,14.324,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6241
FMS00574v3,50.30873,8.609433,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,1477
FMS00576v3,48.38417,13.300278,2,0.482,2,3.609,2,soil,Illumina,ITS2,fITS9/ITS4,,,,5536
FMS00577v3,51.93083,6.005278,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4489
FMS00578v3,42.37861,19.223333,2,0.5,2,3.693,2,soil,Illumina,ITS2,fITS9/ITS4,,,,446
FMS00579v3,48.28889,13.127778,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,1143
FMS00580v3,48.38,13.551111,5.999,4.286,3.38,26.703,3,soil,Illumina,ITS2,fITS9/ITS4,,,,4464
FMS00581v3,45.66222,13.926389,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,5583
FMS00582v3,46.42722,14.594444,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,918
FMS00583v3,52.11194,6.099444,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4087
FMS00584v3,48.52222,13.4575,6,4.286,3.38,26.705,3,soil,Illumina,ITS2,fITS9/ITS4,,,,9521
FMS00585v3,50.30862,8.604567,10,6.971,4.98,40.722,4,soil,Illumina,ITS2,fITS9/ITS4,,,,16988
FMS00586v3,51.93083,6.005278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,8211
FMS00588v3,46.27722,14.571111,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4635
FMS00589v3,52.00333,5.845556,4,0.427,4,5.096,4,soil,Illumina,ITS2,fITS9/ITS4,,,,2718
FMS00590v3,52.198,5.83,2.999,2.039,2.081,14.314,2,soil,Illumina,ITS2,fITS9/ITS4,,,,945
FMS00591v3,46.42722,14.594444,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,6237
FMS00592v3,42.9975,19.527222,6.167,0.536,6.008,9.532,6,soil,Illumina,ITS2,fITS9/ITS4,,,,5173
FMS00594v3,48.49583,13.422222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,8235
FMS00596v3,43.38722,19.623333,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,6666
FMS00597v3,42.91806,19.569722,5,2.168,4.075,17.27,4,soil,Illumina,ITS2,fITS9/ITS4,,,,5062
FMS00598v3,45.66222,13.926389,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,13613
FMS00599v3,48.49583,13.422222,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4477
FMS00600v3,52.00333,5.845556,14.999,11.66,7.987,71.807,7,soil,Illumina,ITS2,fITS9/ITS4,,,,5648
FMS00601v3,52.19167,5.912222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,5543
FMS00604v3,50.30862,8.604567,20.999,13.455,9.327,73.627,6,soil,Illumina,ITS2,fITS9/ITS4,,,,15743
FMS00605v3,42.42833,19.176389,2.999,2.039,2.081,14.314,2,soil,Illumina,ITS2,fITS9/ITS4,,,,988
FMS00606v3,48.065,13.128611,1,0.342,1,1.932,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3672
FMS00608v3,46.39389,14.743333,1,0,1,1,1,soil,Illumina,ITS2,fITS9/ITS4,,,,1897
FMS00609v3,51.75444,5.84493,2,0.489,2,3.64,2,soil,Illumina,ITS2,fITS9/ITS4,,,,4222
FMS00610v3,48.40528,14.529722,5.999,4.286,3.38,26.703,3,soil,Illumina,ITS2,fITS9/ITS4,,,,5081
FMS00612v3,46.39917,14.496111,1,0.342,1,1.932,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4075
FMS00613v3,50.27167,8.771944,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,8514
FMS00614v3,46.42472,14.825278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3097
FMS00617v3,40.84,23.240833,2,0.482,2,3.609,2,soil,Illumina,ITS2,fITS9/ITS4,,,,1627
FMS00618v3,50.3098,8.594617,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,9360
FMS00621v3,48.3425,13.635,4.999,3.74,3.181,25.117,3,soil,Illumina,ITS2,fITS9/ITS4,,,,1779
FMS00622v3,46.44167,14.184167,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4065
FMS00623v3,42.46444,19.2875,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,8456
FMS00624v3,46.11194,15.651667,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,1439
FMS00625v3,52.04861,6.027778,6,4.286,3.38,26.706,3,soil,Illumina,ITS2,fITS9/ITS4,,,,10687
FMS00626v3,50.11077,8.707533,3.25,0.729,3.013,7.732,3,soil,Illumina,ITS2,fITS9/ITS4,,,,11871
FMS00627v3,50.28861,8.615,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,3185
FMS00628v3,50.30873,8.609433,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,11054
FMS00629v3,40.84,23.240833,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,5347
FMS00630v3,40.84,23.240833,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,10328
FMS00631v3,40.84,23.240833,1,0.342,1,1.932,1,soil,Illumina,ITS2,fITS9/ITS4,,,,5791
FMS00632v3,50.11694,8.743889,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,5005
FMS00633v3,48.065,13.128611,25.495,12.456,14.897,74.859,12,soil,Illumina,ITS2,fITS9/ITS4,,,,2976
FMS00634v3,42.42833,19.176389,5.999,4.285,3.379,26.699,3,soil,Illumina,ITS2,fITS9/ITS4,,,,2708
FMS00636v3,46.27722,14.571111,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4503
FMS00637v3,46.42722,14.594444,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4681
FMS00638v3,51.93083,6.005278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,2063
FMS00639v3,48.38,13.551111,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2661
FMS00640v3,48.28889,13.127778,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2596
FMS00641v3,41.01417,21.335278,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,6122
FMS00642v3,52.198,5.83,14.992,10.034,6.945,56.34,5,soil,Illumina,ITS2,fITS9/ITS4,,,,1255
FMS00643v3,42.67861,19.167222,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2752
FMS00644v3,52.04861,6.027778,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,1202
FMS00645v3,42.67861,19.167222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,2036
FMS00646v3,46.32111,14.978333,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2503
FMS00647v3,46.32111,14.978333,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3269
FMS00648v3,40.88361,21.985556,2,0.367,2,2.946,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6841
FMS00650v3,46.45528,14.439722,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,1612
FMS00651v3,50.24417,8.756667,10.5,7.194,6.495,46.916,6,soil,Illumina,ITS2,fITS9/ITS4,,,,29477
FMS00653v3,42.59139,19.5875,86.991,83.56,26.777,455.086,15,soil,Illumina,ITS2,fITS9/ITS4,,,,7864
FMS00654v3,46.39917,14.496111,3,2.041,2.081,14.323,2,soil,Illumina,ITS2,fITS9/ITS4,,,,4607
FMS00656v3,50.3098,8.594617,2.5,1.323,2.03,10.441,2,soil,Illumina,ITS2,fITS9/ITS4,,,,6819
FMS00657v3,46.39389,14.743333,3,2.041,2.081,14.324,2,soil,Illumina,ITS2,fITS9/ITS4,,,,5420
FMS00658v3,52.19167,5.912222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,9700
FMS00659v3,46.45528,14.439722,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4412
FMS00660v3,43.38722,19.623333,9.998,6.969,4.98,40.713,4,soil,Illumina,ITS2,fITS9/ITS4,,,,3122
FMS00661v3,48.49583,13.422222,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,3754
FMS00662v3,50.11173,8.716,1,0.342,1,1.932,1,soil,Illumina,ITS2,fITS9/ITS4,,,,10637
FMS00663v3,42.4375,19.497222,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,7292
FMS00664v3,40.84,23.240833,5.25,0.729,5.013,9.732,5,soil,Illumina,ITS2,fITS9/ITS4,,,,12590
FMS00665v3,48.30722,13.243611,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,6998
FMS00666v3,40.88361,21.985556,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,15226
FMS00668v3,48.465,14.438889,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,3258
FMS00669v3,48.40528,14.529722,5.999,4.285,3.379,26.7,3,soil,Illumina,ITS2,fITS9/ITS4,,,,3046
FMS00670v3,50.23444,8.871944,1,0.482,1,3.077,1,soil,Illumina,ITS2,fITS9/ITS4,,,,4739
FMS00671v3,50.11694,8.743889,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,2646
FMS00672v3,51.75444,5.84493,4.5,1.323,4.03,12.44,4,soil,Illumina,ITS2,fITS9/ITS4,,,,4758
FMS00673v3,41.01417,21.335278,7.999,4.383,5.369,29.377,5,soil,Illumina,ITS2,fITS9/ITS4,,,,5786
FMS00674v3,50.30873,8.609433,1,0.342,1,1.932,1,soil,Illumina,ITS2,fITS9/ITS4,,,,11950
FMS00675v3,52.11194,6.099444,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,4850
FMS00676v3,50.3098,8.594617,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,3821
FMS00677v3,50.22667,8.824167,0,0,0,0,0,soil,Illumina,ITS2,fITS9/ITS4,,,,7314
FMS00678v3,50.1132,8.736383,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,11931
FMS00679v3,46.25306,14.974722,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,218
FMS00680v3,48.43722,14.565278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,10271
FMS00681v3,52.04222,6.020833,1,0.134,1,1.286,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,17139
FMS00682v3,46.11194,15.651667,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,21650
FMS00683v3,50.3098,8.594617,5,3.742,3.181,25.128,3,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,30346
FMS00684v3,46.25306,14.974722,2.499,1.321,2.03,10.43,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,629
FMS00685v3,46.11194,15.651667,19.124,6.077,14.209,44.029,13,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5839
FMS00686v3,48.40528,14.529722,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,953
FMS00687v3,48.065,13.128611,20.25,7.552,14.973,54.129,14,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,21259
FMS00688v3,42.46444,19.2875,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,22456
FMS00689v3,48.465,14.438889,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,14676
FMS00690v3,46.18556,15.095278,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,6981
FMS00691v3,50.22667,8.824167,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,10189
FMS00692v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,38954
FMS00693v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,7110
FMS00694v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,17831
FMS00695v3,42.46139,19.562778,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,29977
FMS00696v3,48.49583,13.422222,1,0.342,1,1.932,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,9066
FMS00697v3,46.00556,14.745833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,3371
FMS00698v3,46.25306,14.974722,2.5,1.323,2.03,10.44,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4847
FMS00699v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4928
FMS00700v3,46.20278,14.648611,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,10405
FMS00701v3,46.20444,14.809167,8.499,7.192,4.495,44.909,4,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4768
FMS00702v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,27760
FMS00703v3,50.11173,8.716,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,3703
FMS00704v3,48.52222,13.4575,3,2.041,2.081,14.325,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,59320
FMS00705v3,50.22667,8.824167,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,9389
FMS00706v3,48.43778,13.375278,1,0.134,1,1.286,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5024
FMS00708v3,50.11222,8.767433,8.5,1.323,8.03,16.441,8,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,19245
FMS00709v3,52.198,5.83,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,22552
FMS00710v3,42.42833,19.176389,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4069
FMS00711v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,16245
FMS00712v3,43.39583,19.549444,1,0,1,1,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,13314
FMS00713v3,48.38333,13.647222,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,8338
FMS00714v3,51.8798,5.733836,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,13845
FMS00715v3,52.0175,5.976667,2,0.343,2,2.868,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,17997
FMS00716v3,50.30862,8.604567,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,40439
FMS00717v3,46.39389,14.743333,2.5,1.323,2.03,10.441,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,6897
FMS00718v3,51.8798,5.733836,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,11887
FMS00719v3,48.28778,13.176944,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,11349
FMS00720v3,50.1132,8.736383,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,8351
FMS00721v3,50.30873,8.609433,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,47148
FMS00722v3,48.37222,14.291111,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,8001
FMS00723v3,40.00722,21.298056,41.998,24.237,22.07,140.264,17,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,14505
FMS00724v3,48.56,14.345278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5671
FMS00725v3,48.43722,14.565278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,28507
FMS00726v3,52.0175,5.976667,3,2.04,2.081,14.321,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,2312
FMS00727v3,42.87694,19.558056,3,2.041,2.081,14.325,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,30491
FMS00728v3,42.69694,19.311389,7.25,3.396,5.266,24.037,5,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,15065
FMS00729v3,46.42472,14.825278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,6809
FMS00730v3,48.57139,13.466389,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,16905
FMS00732v3,50.3098,8.594617,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,55134
FMS00733v3,48.3275,13.233889,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,14578
FMS00734v3,50.30873,8.609433,2,0.484,2,3.41,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,22980
FMS00735v3,46.20444,14.809167,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4048
FMS00736v3,42.61722,19.336389,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,16787
FMS00737v3,46.18556,15.095278,2,0.405,2,3.08,2,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,8958
FMS00738v3,48.43778,13.375278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4710
FMS00739v3,48.065,13.128611,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,10585
FMS00740v3,48.50944,13.447778,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,27784
FMS00741v3,46.12083,15.641389,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,6852
FMS00742v3,42.46444,19.2875,1,0.218,1,1.501,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,23768
FMS00743v3,50.1132,8.736383,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5090
FMS00744v3,52.04222,6.020833,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,12113
FMS00745v3,42.42833,19.176389,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,844
FMS00747v3,52.04222,6.020833,1,0.03,1,1.06,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,3159
FMS00748v3,48.56,14.345278,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5749
FMS00749v3,45.86333,14.055556,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,5169
FMS00750v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,4130
FMS00751v3,42.37861,19.223333,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,9853
FMS00752v3,42.37861,19.223333,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,7272
FMS00753v3,48.3275,13.233889,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,44311
FMS00754v3,48.45667,14.546944,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,11592
FMS00755v3,40.99361,21.8025,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,289
FMS00756v3,42.46139,19.562778,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,12387
FMS00757v3,50.02867,8.215833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,17828
FMS00758v3,50.14194,8.698333,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,7284
FMS00759v3,46.14528,15.688889,1,0,1,1,1,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,14581
FMS00760v3,52.04222,6.020833,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,8819
FMS00761v3,52.0175,5.976667,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,15871
FMS00762v3,43.39583,19.549444,0,0,0,0,0,rhizosphere,Illumina,ITS2,fITS9/ITS4,,,,41868
