sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial,MEM1,MEM4,MEM6,MEM7,MEM8,MEM9,MEM10,MEM11,MEM13,MEM18,MEM19,MEM20,MEM30,MEM35,MEM37,MEM45,MEM51,MEM52,MEM58,MEM81
S2756,788,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337,2957,4168,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0,0,94.2636413574219,7244.19873046875,200,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,35.9949989318848,48.4625015258789,9.46249961853027,4,3,-1.14805619024632,-0.17098222734765,0.832659738229855,-0.306593168663883,-0.847718786031216,0.282448773211762,1.19318405893207,-1.00240410763328,-0.376427616329969,0.0166836998424753,-0.984800562802521,-0.714704278045138,1.24664943827919,-0.566487311671351,-0.289468419061442,-0.44594867057408,0.0840062289060508,-0.226277773009572,0.542770498974953,0.0536002739680072
S4958,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769,1322,2437,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0,0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6.99900007247925,48.4625015258789,-113.345832824707,3,8,-0.674699618780137,-0.0425170105403863,-0.178225309277093,0.0271590236722949,-0.0223054929955173,0.495690689359831,-0.111698874260363,0.143302595262813,0.11086603217074,0.629793757552695,-0.431010500679054,-0.179211334135977,-0.199820274885947,1.36431723340594,-0.0415247771463307,-0.0196617972151159,0.422838247881081,0.786689497324722,-0.213642198104985,1.12978690597942
S6733,1266,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266,3682,5493,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0,0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.6630001068115,19.8291664123535,-155.304168701172,7,4,-0.464759270790067,0.0499639131998306,-0.111268950157612,0.532235398327624,-0.0939012739050077,-0.692351773033838,0.22045038782162,-0.673837355988823,2.78648595863615,-5.68351781379894,2.00006299229526,-1.96369480623108,-0.101516743578406,0.301928423869486,-0.1204272304819,0.0489260856321779,-0.0503626727079948,-0.549156095809476,0.298751056239696,0.00263887495199015
S2105,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,19.8208332061768,-155.329162597656,2,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S1630,2584,196.516414952926,301.790008544922,344.516414952926,32.1033477783203,0,344,1059,7108,0.85057657957077,-0.48925256729126,429.5,0.475890576839447,-0.4375,0,0,1.7123556137085,2045.53796386719,153.192123413086,71.5047912597656,13.1921443939209,66.9238739013672,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11.5,-29.6625003814697,121.0625,8,9,-0.485945626893695,0.0822944772394738,-0.301645027850316,1.0628094677346,-1.26409811182747,-4.60117496081964,0.194299109980424,0.485189697072002,-0.873646714655989,0.0374884609574483,0.152184074161044,-0.37614672614931,0.319565266746424,0.506365288468129,-1.13587067474995,-0.0257784771853938,0.283356017812636,0.405146778941856,0.578268990445601,0.00348796212767765
S4329,1100,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388,2058,1353,0.986429274082184,0.16007536649704,807,0.746354162693024,1.25,0,0,0,4617.9306640625,200,40.1504364013672,25.5126323699951,68.5633926391602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6.25,50.2958335876465,-107.6875,9,2,-0.717062424256902,-0.100897476270313,0.0427204468958965,-0.863369802861088,0.197186329611066,0.317514413129657,-0.135317618848762,0.107901831163817,0.687101186698684,0.860961826837281,-0.542431052961209,-0.267544711694496,-0.188290425474784,-0.0841519727550125,-0.00794235544647328,-0.161693586055557,0.411979176193521,0.76257298654581,0.127901486750707,-0.505541048514269
S4175,1266,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266,3682,5493,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0,0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.4839992523193,19.8291664123535,-155.304168701172,8,4,-0.464759270790067,0.0499639131998306,-0.111268950157612,0.532235398327624,-0.0939012739050077,-0.692351773033838,0.22045038782162,-0.673837355988823,2.78648595863615,-5.68351781379894,2.00006299229526,-1.96369480623108,-0.101516743578406,0.301928423869486,-0.1204272304819,0.0489260856321779,-0.0503626727079948,-0.549156095809476,0.298751056239696,0.00263887495199015
S5807,930,5.51677426599781,658.813171386719,195.516774265998,62.3016738891602,0,1484,4636,2134,-0.525750637054443,-0.475914299488068,1394.5,2.24482536315918,2,0,0,73.8960037231445,5684.1162109375,197.747589111328,41.0248718261719,136.071273803711,55.1638412475586,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,53.4208335876465,-117.329170227051,4,7,-0.649223127042189,0.00132826155008997,-0.351851683512104,0.7680834778045,-0.208641629187725,0.625224665990463,-0.0778652021984953,0.111850332994255,-0.0731896647745657,0.0144444032976666,0.197264820280754,0.0702255470492953,-0.0338663810238613,0.0314702054124811,-0.0247815066188728,0.113301390316876,-0.475003463053193,-1.43810193044422,-0.246279889525212,1.27770298666485
S2804,1730,253.500279412133,1405.64978027344,313.5,50.1966590881348,0,919,4875,2313,0.0884755700826645,0.993517160415649,12,0.654718041419983,0.3125,0,0.0063379555940628,110.244270324707,14385.3837890625,67.8614273071289,43.4897880554199,60.241870880127,72.9452896118164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17.9930000305176,21.2124996185303,-87.2041702270508,9,6,-0.680164823021878,-0.285949225103528,0.818253339990295,-2.50422942843751,0.540574816713436,-0.155152110032835,-0.0940198611391839,0.147216375162173,-0.797594534228359,0.0290927968329131,-0.46487602979368,-0.237040541394795,-0.0892555350111434,-0.20140675036646,-0.165499041393078,0.160990595120659,-0.110648534765901,-0.0432780393780127,0.10149245352473,0.439024906747991
S7308,909,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019,2372,2803,-0.963635861873627,-0.0813626945018768,911,2.93112802505493,2.5625,0,0,93.6081771850586,5597.44970703125,200,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,54.2041664123535,-116.595832824707,5,7,-0.653112086226892,-0.00338908053608119,-0.334107902275967,0.68353890956065,-0.186661743907161,0.607627486403514,-0.0818681009639866,0.111354520479867,0.0368628572488795,0.0957423996720347,0.183697719646348,0.0781587284230204,-0.19112925428966,0.472997820959068,-0.207059449105197,0.304024785699765,-0.688716036925458,-1.75730721714532,-0.720179878657092,-1.14092144108771
S4167,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.2450008392334,19.8208332061768,-155.329162597656,3,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S3564,1442,222.433116232001,1826.99084472656,313.416395290002,62.3983573913574,75,441,2952,3712,-0.919405579566956,-0.0275275148451328,113,4.30030965805054,-6.5,0,72.1158142089844,38.2988433837891,6815.134765625,200,38.4383010864258,23.5981826782227,58.0547027587891,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,57.3310012817383,23.0791664123535,110.095832824707,10,1,1.30527344966797,-0.0465543979618284,-0.101779699218429,-0.364555824035328,-0.953662036853961,0.238166088700058,-0.878160131868604,-0.70707256651293,0.140552214652305,0.00922994403385576,-0.333681484814382,-0.64981803109138,2.52517362894273,-0.625952918635509,-0.506028973469151,-1.32221899137662,0.039857266055373,0.355942336761615,0.740903264534348,-0.393329811757535
S6999,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10.25,45.720832824707,-73.3708343505859,5,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
S5897,950,30.4665276520027,532.548461914063,217.449791478004,48.9999961853027,0,646,1154,3665,-0.986118972301483,-0.0137710347771645,807.5,3.76091575622559,-4.5,0,0,52.4261322021484,4755.53466796875,200,46.5761489868164,201.474517822266,57.3732299804688,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,54.8125,-119.695831298828,4,7,-0.6407912006369,0.00936915615543153,-0.376393008803694,0.90079065656133,-0.242112510220112,0.631552612233155,-0.0672846869610503,0.101067076590173,-0.109694636219152,-0.109560067843341,0.270139185125844,0.06592394752782,-0.104594716186857,-0.0712419546322826,-0.123646613989908,0.00628812811351654,0.474269326368369,1.33271312588101,0.0872916075251896,1.29274239341953
S1450,1287,215.584878503113,2334.71728515625,302.601966616156,63.7966461181641,17,358,388,4061,-0.766372263431549,0.57852578163147,267,9.13307189941406,-13.25,0,0.269826233386993,84.052978515625,4267.283203125,191.520172119141,51.2281036376953,38.6058654785156,54.2783508300781,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.1660003662109,23.1791667938232,112.537498474121,1,10,1.30961391863023,-0.109326220002188,0.120362656053587,-0.253915296802399,-0.771385796831611,0.143006944208198,-0.995924508025194,-0.476284584852471,0.590721051245689,-0.672646647605592,-0.974165922564767,0.463698653415255,0.526403812428311,-0.270366711010598,-0.0203191011720418,1.22145571407034,-0.941376957573881,0.178595435534465,0.554625526574918,0.193011111883541
S6916,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492,1602,5658,0.680227518081665,-0.70455527305603,1652,15.0495548248291,5.9375,0,0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,26.9200000762939,37.404167175293,-2.83750009536743,9,6,-1.15506386515485,-2.19410066201223,-0.365809963391317,-0.539605507839856,-0.280565765169925,0.194170142775016,0.897558674099321,-0.754228757255329,0.303927158963329,0.928261175035119,1.40782987433351,1.19129442716831,-0.516791090964099,-0.277423379133494,-0.656575887780769,0.7086478619097,-0.406643120068885,-0.0758839271756597,0.731936736047267,1.29737861172992
S898,1214,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765,475,2557,0.122175917029381,0.310281306505203,198,3.63102960586548,-4.8125,0,146.328628540039,22.3459548950195,6883.693359375,200,31.417200088501,20.2363700866699,61.7425346374512,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99600028991699,29.654167175293,111.037498474121,2,10,1.33183334433744,-0.0521715581003218,0.0576159527907744,-0.101704482466514,-0.034253346010827,0.0847622022998214,0.0921113060182312,0.774391504024026,0.78057071434257,0.201627913363866,0.445318724087682,-0.571777698428273,0.274296108553251,0.295830513232095,0.839247207139343,-0.0905120949486608,0.895265730291119,-0.0147434685162342,-0.179328883189306,0.103319150502405
S4845,1266,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266,3682,5493,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0,0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.6529998779297,19.8291664123535,-155.304168701172,3,4,-0.464759270790067,0.0499639131998306,-0.111268950157612,0.532235398327624,-0.0939012739050077,-0.692351773033838,0.22045038782162,-0.673837355988823,2.78648595863615,-5.68351781379894,2.00006299229526,-1.96369480623108,-0.101516743578406,0.301928423869486,-0.1204272304819,0.0489260856321779,-0.0503626727079948,-0.549156095809476,0.298751056239696,0.00263887495199015
S5515,909,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019,2372,2803,-0.963635861873627,-0.0813626945018768,911,2.93112802505493,2.5625,0,0,93.6081771850586,5597.44970703125,200,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17.9969997406006,54.2041664123535,-116.595832824707,6,7,-0.653112086226892,-0.00338908053608119,-0.334107902275967,0.68353890956065,-0.186661743907161,0.607627486403514,-0.0818681009639866,0.111354520479867,0.0368628572488795,0.0957423996720347,0.183697719646348,0.0781587284230204,-0.19112925428966,0.472997820959068,-0.207059449105197,0.304024785699765,-0.688716036925458,-1.75730721714532,-0.720179878657092,-1.14092144108771
S1798,1839,159.5,741.248901367188,248.5,80.5033187866211,45,2575,3478,1955,0.0114279789850116,0.966807067394257,1589.5,1.20240259170532,0.8125,1.71678733825684,0,17.5658664703369,3898.04370117188,198.208587646484,60.7905464172363,19.7614936828613,58.1849136352539,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,-25.9958324432373,29.1875,10,9,-0.694768536576405,1.23256040002823,1.13016044657425,-0.34540548316723,-0.615983605872711,0.377915408844267,0.924893731581304,0.213768474492462,0.723389532296747,0.545074523751282,0.0283000508641183,0.76169134796369,-0.317690748893443,0.51037153654364,0.354522342169819,0.0129157194973364,1.35596190652779,0.274137666771647,0.872198874562597,-0.03984191819972
S3057,1732,251.500086655991,1588.92724609375,294.5003676203,80.198356628418,89,232,-85,5328,-0.659463942050934,0.751735091209412,38.5,3.25022745132446,-2.125,0,1.99213767051697,0.353066653013229,7055.0361328125,199.228103637695,50.7731285095215,13.5307149887085,61.7245407104492,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70.4000015258789,18.4458332061768,108.979164123535,4,9,1.26880313286646,-0.011155706714258,-0.287981463745761,-0.529869602924585,-1.4233942498927,0.335562921643009,-1.09686347301056,-0.74796754214015,-0.024483905655241,0.647494653131352,-0.754661879234151,-0.173057791019916,-0.964512068594721,0.0216554532573415,0.0712136667536714,1.02625092680536,0.213854889283693,-0.814872793298929,0.0794623940055214,-0.127117996751148
S6753,1260,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266,-809,5397,0.178679093718529,0.983178436756134,1849,5.4882984161377,-1.25,0,0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14.9849996566772,19.8208332061768,-155.320831298828,4,4,-0.460946116661081,0.050193472855019,-0.103674577104599,0.513822922878696,-0.0882437986465796,-0.716059592089096,0.224168020773641,-0.681902920733517,2.82426013483454,-5.5984757563906,1.99278472616763,-1.90723438916214,-0.158581472865896,0.32812122418203,-0.180994153637821,0.152675837170691,0.0842490605030673,-0.121739484911849,-0.023305501419326,0.00167248031545439
S5802,931,17.5,448.395233154297,220.516736861999,45.4033203125,0,520,1847,2230,0.869116306304932,-0.488793641328812,688,0.563658833503723,-0.1875,0,0.491363197565079,93.9731521606445,6308.01025390625,200,44.4388885498047,181.962295532227,58.1766052246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11.9940004348755,56.2458343505859,-119.095832824707,5,7,-0.63625482071251,0.0133592955588057,-0.385765888887554,0.957218983680308,-0.255485904920427,0.619747536314356,-0.0595071975872033,0.0853318537883987,-0.0374172467417812,-0.117616648922224,0.253041973295185,0.03715959468363,-0.237401699307016,0.161520968429241,-0.256691297009881,0.18367185066355,0.557986058913657,1.67072061446613,0.305601967555884,0.032691886048073
S4869,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,24.496000289917,45.720832824707,-73.3708343505859,6,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
S3497,1260,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266,-809,5397,0.178679093718529,0.983178436756134,1849,5.4882984161377,-1.25,0,0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14.9890003204346,19.8208332061768,-155.320831298828,5,4,-0.460946116661081,0.050193472855019,-0.103674577104599,0.513822922878696,-0.0882437986465796,-0.716059592089096,0.224168020773641,-0.681902920733517,2.82426013483454,-5.5984757563906,1.99278472616763,-1.90723438916214,-0.158581472865896,0.32812122418203,-0.180994153637821,0.152675837170691,0.0842490605030673,-0.121739484911849,-0.023305501419326,0.00167248031545439
S3101,1183,52.4832685980009,537.270324707031,267.483268598001,106.400032043457,100,574,699,3605,-0.542350292205811,-0.676523923873901,189,0.540220975875855,-0.875,0.251067817211151,17.0531482696533,0,3354.56982421875,200,26.152759552002,32.6000938415527,70.5487060546875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26.9979991912842,44.8708343505859,126.037498474121,7,3,1.18295420579832,-0.453317947595441,1.54428496122895,0.732327472277902,1.58554445055525,-0.269588899401216,-0.506388625809912,-1.62812283192767,0.131065667766645,-0.248537101917296,-0.0232382076308925,-1.13849191215735,0.0111490700559446,0.386572259781965,0.142790654727581,0.299648768344509,-0.548908855059658,0.0087748574452469,0.767844357374489,-0.00679623858672419
S5600,735,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739,3439,3038,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0,0,114.606575012207,4693.15283203125,200,67.1664657592774,159.878143310547,51.4278106689453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25.3950004577637,58.2958335876465,27.2625007629395,8,2,-1.12222817059585,1.1638742470454,0.471844697798969,0.0995730441253009,0.24396971836817,0.0887643637083742,-0.908334229905185,0.963793915187162,0.801273428446534,0.956983046483309,-0.819656167973636,0.361663665928866,-2.44744134246682,0.168209948026454,0.317086274423305,0.00922649747934777,-0.455677426566117,-0.706445951363154,-0.450182028726952,1.05344700048216
S3452,788,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337,2957,4168,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0,0,94.2636413574219,7244.19873046875,200,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,42.9869995117188,48.4625015258789,9.46249961853027,9,3,-1.14805619024632,-0.17098222734765,0.832659738229855,-0.306593168663883,-0.847718786031216,0.282448773211762,1.19318405893207,-1.00240410763328,-0.376427616329969,0.0166836998424753,-0.984800562802521,-0.714704278045138,1.24664943827919,-0.566487311671351,-0.289468419061442,-0.44594867057408,0.0840062289060508,-0.226277773009572,0.542770498974953,0.0536002739680072
S4303,675,61.5,594.0966796875,170.483237206001,31.2000007629395,0,1752,3702,1481,-0.362642049789429,-0.748229086399078,10,0.237904995679855,-0.25,0,1.37774455547333,46.1717338562012,6544.9658203125,152.653656005859,54.0183486938477,106.629920959473,51.2729873657227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23.4750003814697,60.1375007629395,20.2708339691162,10,10,-1.12517196968694,0.679926761808971,0.754026673162942,-0.0461126556447384,-0.237712093965378,0.218415694537427,-0.0950225857732124,1.50013231389852,0.566707536221098,0.270971227901225,0.860861077932606,0.163518470730621,0.539332979209658,-0.28085678780476,0.168938330599398,0.3020001861736,-0.197060397266922,-0.319564394386781,-0.262086741639435,0.483937954625012
S2943,788,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337,2957,4168,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0,0,94.2636413574219,7244.19873046875,200,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,27.6660003662109,48.4625015258789,9.46249961853027,1,3,-1.14805619024632,-0.17098222734765,0.832659738229855,-0.306593168663883,-0.847718786031216,0.282448773211762,1.19318405893207,-1.00240410763328,-0.376427616329969,0.0166836998424753,-0.984800562802521,-0.714704278045138,1.24664943827919,-0.566487311671351,-0.289468419061442,-0.44594867057408,0.0840062289060508,-0.226277773009572,0.542770498974953,0.0536002739680072
S7569,931,17.5,448.395233154297,220.516736861999,45.4033203125,0,520,1847,2230,0.869116306304932,-0.488793641328812,688,0.563658833503723,-0.1875,0,0.491363197565079,93.9731521606445,6308.01025390625,200,44.4388885498047,181.962295532227,58.1766052246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5.49300003051758,56.2458343505859,-119.095832824707,6,7,-0.63625482071251,0.0133592955588057,-0.385765888887554,0.957218983680308,-0.255485904920427,0.619747536314356,-0.0595071975872033,0.0853318537883987,-0.0374172467417812,-0.117616648922224,0.253041973295185,0.03715959468363,-0.237401699307016,0.161520968429241,-0.256691297009881,0.18367185066355,0.557986058913657,1.67072061446613,0.305601967555884,0.032691886048073
