sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,CV_Fold
IH.M48,740.0,58.5164570395796,689.3318481445312,216.4835144644198,32.50164794921875,0.0,0.0,27.0,0.0,0.0,0.0,67.0,0.0,1073.0,2868.0,1965.0,0.6828057765960693,0.3980974555015564,78.0,1.1525660753250122,0.4375,0.0,0.02153116837143898,78.75128936767578,0.0,5356.28955078125,50.0,200.0,64.59172058105469,107.46256256103516,51.952110290527344,4,0.0,57.920833587646484,27.287500381469727,5
D5,723.0,58.5,694.9867553710938,212.48323401000016,33.50164794921875,49.0,16.0,12.0,0.0,0.0,0.0,23.0,0.0,408.0,878.0,2678.0,0.8944265246391296,-0.44721493124961853,65.0,0.631089985370636,-0.6875,0.0,0.0,45.99448776245117,0.0,4842.32666015625,23.0,200.0,50.02006149291992,72.5372543334961,57.127647399902344,4,0.6931471805599453,58.579166412353516,26.929166793823242,6
G4359z,732.0,65.5,652.79736328125,194.5332217502774,30.598323822021484,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,779.0,2222.0,3173.0,-0.7071073055267334,0.07122178375720978,13.0,0.2998770475387573,0.75,0.0,0.0,116.82328796386719,0.0,6431.7998046875,50.0,197.9781951904297,61.343833923339844,118.72688293457031,55.88258361816406,4,2.6389858696079167,58.42916488647461,23.704166412353516,7
S1040,832.0,81.50028045293186,607.6281127929688,221.51701423493125,37.901676177978516,32.0,9.0,10.0,0.0,18.0,0.0,32.0,0.0,832.0,3824.0,2510.0,0.9701125025749207,0.09920680522918701,463.5,2.687329053878784,-0.8125,0.0,1.5839849710464478,71.79911041259766,0.0,7180.8837890625,1.0,200.0,40.074073791503906,35.40836715698242,54.95021057128906,4,1.0986122886681098,49.829166412353516,13.795833587646484,8
S1238,1793.0,273.4664857280077,2464.23291015625,314.48328625800065,56.59331512451172,54.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,1283.0,3486.0,1978.0,-0.14920246601104736,-0.6108015775680542,9.0,0.26431986689567566,-0.6875,0.0,13.376725196838379,55.675376892089844,0.0,1805.4989013671875,22.0,200.0,47.0096321105957,56.70951461791992,52.175048828125,14,0.0,8.079166412353516,98.88749694824219,3
G5113,1202.0,178.51700820261493,1670.5604248046875,256.533457739999,20.70331573486328,18.0,0.0,18.0,65.0,0.0,0.0,0.0,0.0,409.0,4685.0,4144.0,-0.3768598139286041,0.6241728067398071,913.0,2.6896610260009766,4.375,0.0,0.0,165.29261779785156,0.0,17713.689453125,1.0,197.9988555908203,26.266576766967773,38.446205139160156,48.71358108520508,1,4.928940679562667,-25.47083282470703,-50.40416717529297,7
G4193,730.0,56.5,739.0562133789062,211.5,29.899999618530273,68.0,19.0,2.0,0.0,0.0,11.0,0.0,0.0,921.0,3277.0,2992.0,0.036845654249191284,0.11284550279378891,66.5,0.23910196125507355,-0.3125,0.0,0.245550274848938,11.714488983154297,0.0,4970.71533203125,50.0,200.0,45.7741584777832,63.863887786865234,65.00230407714844,4,1.9457672920630602,58.712501525878906,25.912500381469727,9
G5097,1430.0,238.4997541314202,1428.2452392578125,298.4833000660001,48.59500503540039,58.0,0.0,12.0,0.0,0.0,0.0,30.0,0.0,576.0,105.0,2406.0,-0.33132404088974,0.8724523782730103,64.0,4.386058330535889,0.8125,0.0,0.6197676658630371,70.34773254394531,0.0,16313.2353515625,1.0,200.0,55.45329666137695,24.01042938232422,54.89240264892578,1,3.4862429420746808,-20.6875,-40.72916793823242,8
32MR,708.0,55.50028062101399,743.1681518554688,211.48354232301506,32.403324127197266,0.0,0.0,12.0,0.0,0.0,0.0,88.0,0.0,679.0,2710.0,2663.0,-0.70710688829422,-0.03834809735417366,75.0,0.22036811709403992,0.375,0.0,0.0,110.06702423095703,0.0,4679.158203125,50.0,200.0,60.740379333496094,120.42168426513672,52.20549011230469,4,2.6386286973995574,59.23749923706055,25.295833587646484,10
S834,693.0,-2.5328703113910866,2584.688720703125,134.55056600979367,32.496681213378906,31.0,28.0,11.0,0.0,3.0,28.0,0.0,0.0,1376.0,3740.0,2872.0,0.8885442614555359,0.40747594833374023,2013.0,36.970733642578125,29.3125,0.0,0.0,53.59146499633789,0.0,2209.53076171875,0.0,79.0394515991211,49.24811935424805,159.05120849609375,54.67488098144531,5,3.601195076829011,47.5625,13.0625,8
S302,1566.0001220703125,118.14903113894898,877.7637329101562,250.18252291894726,88.39498138427734,10.0,30.0,0.0,0.0,0.0,25.0,0.0,36.0,678.0,5003.0,5358.0,-0.7925214767456055,-0.6098299026489258,1338.0,8.347817420959473,-2.25,0.0,0.0,2.350933313369751,0.0,5244.9375,1.0,190.66249084472656,33.38081741333008,38.14038848876953,63.408878326416016,12,5.0703496710363245,35.17916488647461,24.929166793823242,9
S1329,738.0,72.5,683.249755859375,223.48351597356614,25.799999237060547,69.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,1109.0,2538.0,2356.0,0.19611498713493347,-0.8824945688247681,74.0,0.23693585395812988,0.3125,0.0,46.223690032958984,17.277511596679688,0.0,5671.55029296875,27.0,200.0,59.238494873046875,49.080989837646484,59.18247985839844,4,5.510638590108976,54.84583282470703,24.037500381469727,1
S249,754.0,60.48354298329892,715.1686401367188,216.5,33.099998474121094,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,453.0,-1646.0,3252.0,-0.5192968249320984,0.7774133682250977,60.5,0.6028831601142883,0.25,0.0,0.06609386205673218,100.01866912841797,0.0,4836.62353515625,50.0,199.5133056640625,74.43778228759766,149.91883850097656,48.599456787109375,4,0.6931471805599453,57.87916564941406,27.6875,2
G2629,683.0,60.5,780.85986328125,212.53322204526148,27.5,43.0,0.0,8.0,0.0,0.0,4.0,45.0,0.0,989.0,3819.0,2013.0,-0.4152992069721222,0.7541331052780151,67.5,0.6518336534500122,1.375,0.0,0.0,137.53546142578125,0.0,4973.0,23.0,200.0,56.446922302246094,149.04261779785156,55.15279006958008,4,3.761014065360156,58.045833587646484,24.712499618530273,3
S1038,732.0,70.4832661420005,794.5503540039062,208.4668127288357,16.79835319519043,59.0,34.0,1.0,0.0,0.0,6.0,0.0,0.0,500.0,2544.0,2780.0,-0.9846267700195312,-0.02472163923084736,587.0,2.210744857788086,-3.1875,0.0,0.06609170883893967,27.275911331176758,0.0,6477.2275390625,1.0,200.0,45.90308380126953,33.7534294128418,61.24718475341797,4,1.3862943611198906,49.98749923706055,12.629166603088379,4
HB13,739.0,57.533223158314804,691.2098999023438,214.53350378399728,32.400028228759766,35.0,0.0,11.0,0.0,0.0,0.0,54.0,0.0,709.0,2654.0,2254.0,0.724320650100708,-0.011108752340078354,98.5,0.9482073187828064,0.9375,0.0,0.012532014399766922,75.30844116210938,0.0,6127.244140625,26.0,200.0,64.06950378417969,101.34422302246094,51.382781982421875,4,3.2628544530676806,57.87083435058594,27.245832443237305,5
G3541,708.0,58.50025427025236,696.2072143554688,193.516738377999,31.700000762939453,17.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,1389.0,4152.0,1632.0,0.7907887697219849,-0.6108001470565796,21.5,1.7012759447097778,1.875,0.0,8.949406623840332,111.13973236083984,0.0,5490.3876953125,1.0,161.70323181152344,62.422489166259766,141.65481567382812,48.30549240112305,4,1.9457672920630602,59.40416717529297,24.287500381469727,6
S813,1578.0,172.54853376356655,785.9396362304688,273.548253405161,53.00337219238281,39.0,6.0,0.0,0.0,0.0,0.0,17.0,38.0,366.0,1779.0,3923.0,0.9706071019172668,0.22293901443481445,186.5,9.292778015136719,0.0,0.0,0.0,24.892799377441406,0.0,13028.7001953125,1.0,200.0,37.814674377441406,26.414615631103516,72.3071060180664,12,0.6931471805599453,37.962501525878906,13.912500381469727,10
G4201,719.0,59.48351541751793,808.7849731445312,215.4835154175179,28.903322219848633,19.0,0.0,0.0,0.0,6.0,13.0,61.0,0.0,666.0,4026.0,4294.0,-0.8969115018844604,-0.11597786843776703,34.5,0.4262848496437073,-0.5625,0.0,0.003133415710180998,85.27164459228516,0.0,5018.7763671875,50.0,200.0,66.40531921386719,143.669921875,51.34955596923828,4,0.0,58.57083511352539,25.27916717529297,7
S136,790.0,30.5,549.193115234375,233.5,34.3016471862793,0.0,0.0,0.0,0.0,21.0,0.0,79.0,0.0,526.0,3354.0,3706.0,-0.8812086582183838,-0.4487324655056,136.0,0.3825666904449463,0.25,0.0,0.0,98.60781860351562,0.0,4110.84228515625,38.0,192.49375915527344,46.38280487060547,133.17979431152344,52.91170120239258,4,1.0986122886681098,57.09583282470703,53.079166412353516,8
S659,1828.0001220703125,128.38292877000458,516.7870483398438,226.3829287700046,70.10334014892578,0.0,0.0,0.0,0.0,53.0,0.0,39.0,8.0,920.0,4702.0,3289.0,0.8543620109558105,-0.3546108603477478,2462.5,8.126296997070312,-9.5,0.0,0.0,45.24355697631836,0.0,6355.1640625,1.0,130.74696350097656,39.641788482666016,35.996829986572266,70.21644592285156,3,2.7724637234876686,25.245832443237305,-100.9124984741211,9
S062,1439.0,141.4834580236778,845.412841796875,255.48345802367783,15.101669311523438,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,672.0,-547.0,3335.0,-0.10651363432407379,0.5897254943847656,59.0,1.7280700206756592,0.25,0.0,7.813422679901123,201.3772430419922,0.0,14600.3740234375,12.0,200.0,69.02991485595703,37.01683044433594,54.11970520019531,4,2.397622484740599,-37.72916793823242,145.2375030517578,9
S1229,1838.0,269.49915931814115,1377.0579833984375,320.5158761801422,54.79498291015625,68.0,0.0,0.0,13.0,0.0,0.0,20.0,0.0,312.0,3755.0,4052.0,0.592848539352417,-0.80422443151474,83.0,2.2221837043762207,-2.375,0.013902752660214901,0.0,21.0755558013916,0.0,4863.9296875,6.0,200.0,40.40970993041992,82.19071197509766,58.46798324584961,13,5.67870742149277,9.487500190734863,-75.42082977294922,6
G5017,465.0,-86.56575770263737,419.3077087402344,129.45098489536156,75.10332489013672,0.0,52.0,0.0,0.0,0.0,14.0,0.0,34.0,2223.0,1256.0,1458.0,-0.7488204836845398,0.6493591070175171,1003.5,4.268337249755859,-3.1875,0.0,0.0,3.5710222721099854,0.999878466129303,1292.95458984375,0.0,46.06539535522461,46.02491760253906,189.5147705078125,55.17577362060547,11,0.0,68.19583129882812,-149.41250610351562,6
C15,711.0,54.5,755.0208129882812,208.5,30.00167465209961,41.0,0.0,16.0,0.0,3.0,0.0,40.0,0.0,480.0,1228.0,2835.0,0.47623211145401,0.26367688179016113,155.0,0.7551172375679016,-0.5,0.0,0.10494652390480042,103.5703125,0.0,4925.6611328125,49.0,200.0,62.23991012573242,119.74303436279297,51.4232292175293,4,0.6931471805599453,58.11249923706055,26.579166412353516,10
D10,726.0,59.48323439800152,706.141845703125,216.48323439800154,26.80002784729004,17.0,0.0,0.0,0.0,19.0,4.0,60.0,0.0,492.0,885.0,2861.0,-0.5427380204200745,-0.7118106484413147,55.5,1.189549207687378,0.875,0.0,0.0,147.4170684814453,0.0,5491.35400390625,22.0,199.56942749023438,63.590797424316406,128.91224670410156,52.95832061767578,4,0.0,57.87083435058594,26.120832443237305,1
S015,1688.9998779296875,220.33079656027303,2066.564453125,275.348054663515,36.606651306152344,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,435.0,2620.0,2918.0,-0.18633604049682617,-0.964972972869873,184.5,16.688026428222656,-5.8125,0.0,0.0,173.04710388183594,0.0,16083.0810546875,1.0,144.6129150390625,51.73542404174805,32.910003662109375,54.93715286254883,1,3.713450081993372,-24.987499237060547,46.92916488647461,9
B15,726.0,56.516484975052194,716.1435546875,211.51648497505218,30.299999237060547,75.0,8.0,12.0,0.0,0.0,0.0,4.0,0.0,490.0,943.0,2464.0,0.4397812783718109,-0.33367490768432617,64.0,0.5520437955856323,0.1875,0.0,0.6681264638900757,81.11981964111328,0.0,4666.59375,50.0,200.0,49.053775787353516,56.09217834472656,62.858665466308594,4,4.219404703045398,58.662498474121094,26.112499237060547,2
S780,1598.0,152.16669000377343,726.462646484375,320.1334629749271,42.60170364379883,38.0,0.0,47.0,0.0,0.0,0.0,14.0,0.0,637.0,3697.0,2422.0,-0.9390017986297607,-0.14616629481315613,616.5,10.099331855773926,-10.25,0.0,0.0,10.736000061035156,0.0,639.529052734375,0.0,199.70286560058594,28.737192153930664,31.38572120666504,73.09722900390625,4,0.0,37.52916717529297,55.787498474121094,3
S122,1191.0,100.39879053593022,923.1212768554688,225.36561477595765,46.49834442138672,41.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,792.0,3719.0,2810.0,-0.5963538885116577,0.7981181144714355,1392.0,9.548118591308594,-4.4375,0.0,0.0,101.68746948242188,0.0,10487.4208984375,1.0,200.0,35.833194732666016,52.75385665893555,61.631439208984375,12,1.9459101490553132,37.912498474121094,14.662500381469727,1
G4064,1118.0,63.684283023587675,1378.1683349609375,206.6678339783835,25.996625900268555,0.0,0.0,42.0,0.0,12.0,0.0,45.0,0.0,1338.0,4154.0,996.0,0.1783377081155777,-0.9581453800201416,1401.5,22.464893341064453,14.9375,0.0,0.0,191.5226593017578,0.0,8374.36328125,0.0,159.6483917236328,39.496952056884766,97.459716796875,54.709991455078125,4,2.4848232792829505,41.22916793823242,41.82083511352539,4
IHPR23,460.0000305175781,-15.802324073558852,796.347900390625,133.1639104032534,42.40167999267578,0.0,54.0,0.0,0.0,0.0,0.0,0.0,46.0,824.0,4017.0,2945.0,-0.4009675979614258,0.6283998489379883,691.0,8.182441711425781,-12.125,0.0,0.0,49.15128707885742,0.02564297802746296,2121.016845703125,1.0,123.95030975341797,48.732749938964844,125.14506530761719,51.09370803833008,11,0.6931471805599453,67.87083435058594,18.912500381469727,7
S107,830.0,5.516814629998407,1365.3167724609375,203.53326337433026,89.90170288085938,18.0,11.0,18.0,0.0,0.0,0.0,53.0,0.0,270.0,2368.0,5423.0,0.6774879693984985,0.7310214042663574,1414.5,1.2647364139556885,-0.875,0.0,0.0,90.58097839355469,0.0,5337.98876953125,1.0,177.82650756835938,40.22026824951172,128.8416748046875,53.57484817504883,4,0.0,42.0625,128.2624969482422,5
G5271,725.0,56.5,805.675048828125,212.46677745918646,29.100000381469727,65.0,2.0,13.0,0.0,0.0,11.0,9.0,0.0,407.0,-1228.0,2406.0,-0.7071073055267334,-0.7071062326431274,67.0,0.18300791084766388,-0.1875,0.0,0.0,0.7416889071464539,0.0,4338.7607421875,50.0,200.0,44.800994873046875,45.90190505981445,64.43336486816406,4,1.3862943611198906,58.912498474121094,24.89583396911621,6
CC15,720.0,56.51673798999901,722.1322631835938,208.5329427452493,33.598323822021484,37.0,0.0,11.0,0.0,0.0,0.0,52.0,0.0,755.0,2527.0,2516.0,0.15311187505722046,0.1343255192041397,110.0,1.6189172267913818,2.375,0.0,0.0,133.75218200683594,0.0,5276.98095703125,1.0,200.0,58.257137298583984,130.2458953857422,51.89155960083008,4,1.3862943611198906,58.59583282470703,26.97916603088379,7
G3429,754.0,68.5,603.0731201171875,208.51645733503938,26.59835433959961,40.0,19.0,8.0,0.0,0.0,0.0,34.0,0.0,410.0,2177.0,3539.0,0.5039297342300415,0.2609941363334656,20.0,0.5259208679199219,-0.25,0.0,0.19061554968357086,63.15039825439453,0.0,7689.6611328125,50.0,192.44381713867188,55.836151123046875,81.20120239257812,62.118343353271484,4,4.919572084922031,58.47083282470703,22.820833206176758,8
Darta02,746.0,69.5,646.618896484375,222.5,29.39832305908203,84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,527.0,2738.0,2528.0,0.8883897066116333,0.06416048109531403,17.5,0.8852969408035278,-0.75,0.0,0.0,72.122314453125,0.0,5424.6044921875,46.0,200.0,58.58170700073242,102.71138000488281,63.013343811035156,4,1.9457672920630602,56.5625,24.079166412353516,9
G2728,975.9999389648438,118.65155378559396,4863.77587890625,158.65155378559396,36.70503234863281,26.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,323.0,690.0,4114.0,0.7834595441818237,0.6214102506637573,2693.5,21.074729919433594,-21.25,0.0,0.0,213.06898498535156,0.0,13817.486328125,1.0,107.7221450805664,46.12221908569336,165.0846405029297,53.94649124145508,1,0.6931471805599453,-5.820833206176758,145.1374969482422,10
S982,832.0,78.48354698709072,650.1102905273438,220.48326652600096,29.901676177978516,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0,4419.0,1005.0,-0.5505132079124451,0.47676563262939453,520.5,0.35273441672325134,0.25,0.0,96.08175659179688,13.762489318847656,0.0,5012.99462890625,1.0,200.0,42.828426361083984,25.682802200317383,60.761802673339844,4,3.737550538143247,49.1875,15.454166412353516,10
S490,733.0,59.5,715.6447143554688,211.5,29.10002899169922,90.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,919.0,2082.0,1819.0,0.6108002662658691,-0.6108022332191467,56.0,0.4567732810974121,-0.125,0.0,40.52302932739258,17.18915557861328,0.0,4578.88330078125,40.0,200.0,50.29555892944336,47.7060546875,64.91549682617188,4,0.0,58.23749923706055,26.22083282470703,1
G4812,714.0,58.466496828001254,770.3902587890625,213.4500395814474,28.799999237060547,36.0,0.0,23.0,0.0,0.0,10.0,30.0,0.0,879.0,4072.0,2340.0,-0.8523064851760864,-0.44866442680358887,56.0,3.2654874324798584,-2.1875,0.0,0.0,114.21990966796875,0.0,5234.81201171875,1.0,200.0,52.32655334472656,102.62064361572266,55.0222053527832,4,2.9702605942757407,58.329166412353516,25.512500762939453,2
G5035,1487.0,208.51812148025525,2410.810302734375,263.53456051620316,36.688297271728516,24.0,0.0,0.0,55.0,0.0,2.0,19.0,0.0,310.0,1227.0,3856.0,-0.2275168001651764,0.028114862740039825,919.5,6.299561977386475,-0.375,0.0,0.25840505957603455,191.46205139160156,0.0,13704.654296875,1.0,200.0,26.209632873535156,71.40298461914062,49.963993072509766,1,4.545239683947809,18.179166793823242,-66.48750305175781,1
G4743,683.0,57.516737765999096,783.80126953125,211.5167377659991,28.401647567749023,24.0,0.0,21.0,0.0,0.0,0.0,56.0,0.0,991.0,2348.0,2750.0,0.5423142910003662,-0.7536211013793945,72.0,0.7886385321617126,0.3125,0.0,0.0,80.94097900390625,0.0,5183.22900390625,50.0,200.0,54.83610534667969,74.67716217041016,56.829193115234375,4,4.126795619469751,58.12916564941406,25.27083396911621,3
S763,1308.0,200.39949882000656,1673.4354248046875,282.4162704100054,62.78327560424805,0.0,0.0,22.0,36.0,8.0,0.0,33.0,0.0,547.0,3395.0,3157.0,-0.36086371541023254,-0.16546513140201569,1007.5,6.554825782775879,-3.0,0.0,0.0,73.64337921142578,0.0,19977.373046875,1.0,200.0,39.40397644042969,42.45095443725586,51.668312072753906,1,4.5563475276994225,-5.112500190734863,38.59583282470703,2
G4405,716.0,55.5,722.1318359375,212.4832338140004,36.199974060058594,24.0,9.0,15.0,0.0,0.0,12.0,40.0,0.0,604.0,3581.0,2356.0,0.2391771674156189,-0.39789220690727234,68.5,0.6591529846191406,0.75,0.0,1.5581244230270386,60.33866500854492,0.0,5741.9052734375,50.0,200.0,49.25,89.00914001464844,60.04368209838867,4,2.772213679099612,59.22083282470703,27.337499618530273,4
S768,1054.0,92.49972034721699,1051.4400634765625,252.51645088521616,12.40167236328125,33.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1104.0,902.0,1798.0,0.9260982275009155,-0.25118762254714966,164.5,1.9466984272003174,-1.3125,0.0,0.5179925560951233,27.83573341369629,0.0,5273.48046875,10.0,200.0,39.24384689331055,50.37317657470703,65.3604507446289,4,4.860060417639992,43.07083511352539,-79.07083129882812,5
G2834,521.0,7.4500341573833175,770.4170532226562,175.4497535180035,42.598323822021484,0.0,7.0,0.0,0.0,60.0,0.0,33.0,0.0,527.0,1167.0,3126.0,-0.9178996682167053,-0.3967719078063965,319.0,3.287991523742676,0.0625,0.0,0.0,59.52426528930664,0.026324840262532234,4033.39990234375,1.0,199.9501953125,59.11309051513672,141.59754943847656,46.21432113647461,6,0.0,66.7125015258789,20.09583282470703,3
G4747,733.0,60.48326249400088,689.330322265625,217.4997193840292,26.899999618530273,78.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,661.0,4580.0,3042.0,0.9805806875228882,0.10048362612724304,55.0,0.18300791084766388,-0.375,0.0,0.0,21.987377166748047,0.0,4838.24658203125,19.0,200.0,52.234249114990234,70.22499084472656,61.07793426513672,4,4.544049807225507,57.587501525878906,26.320833206176758,6
G3526,738.0,59.4835145123536,695.1766967773438,216.5,32.30329513549805,47.0,0.0,15.0,0.0,18.0,0.0,21.0,0.0,671.0,911.0,2122.0,0.23470455408096313,-0.8658245801925659,64.5,0.7384381294250488,-1.5,0.0,0.0036413557827472687,50.84604263305664,0.0,4822.09033203125,39.0,200.0,53.23334503173828,76.95620727539062,57.659366607666016,4,0.6931471805599453,58.01250076293945,27.1875,7
S311,1821.0,270.49968283830134,1027.716552734375,361.5328681846012,64.10163879394531,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,258.0,1340.0,5031.0,0.8580175638198853,-0.5126555562019348,215.0,1.4550532102584839,1.125,8.753445625305176,0.0,20.290132522583008,0.0,4699.39306640625,1.0,200.0,50.00206756591797,16.387935638427734,62.21076583862305,7,4.903146570494946,8.770833015441895,-3.7708332538604736,2
G4133,746.0,68.5,606.9733276367188,201.5164572838443,27.50164794921875,43.0,0.0,37.0,0.0,0.0,8.0,11.0,0.0,412.0,1197.0,3034.0,-0.6219907999038696,0.3438093662261963,11.0,0.40805643796920776,0.6875,0.0,0.0899658203125,61.40800094604492,0.0,7470.60595703125,50.0,198.43600463867188,56.61701202392578,82.63129425048828,61.22563552856445,4,4.296985998491544,58.36249923706055,22.829166412353516,8
S078,1159.0,85.6330789828015,2155.00146484375,209.6497695848019,61.60331344604492,0.0,0.0,17.0,37.0,0.0,0.0,45.0,0.0,488.0,812.0,2958.0,0.45726609230041504,0.42968153953552246,769.0,7.203982353210449,2.375,0.0,0.0,175.38986206054688,0.0,9772.1787109375,1.0,146.41221618652344,53.74543380737305,123.21656799316406,54.79405212402344,4,1.3862943611198906,-40.12916564941406,-71.6624984741211,9
Camila40,1340.0,261.48327575000076,2249.684326171875,311.46684656717144,36.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,579.0,3915.0,3494.0,0.5033771991729736,-0.22568972408771515,75.0,1.3965184688568115,-0.125,0.0,1.9925540685653687,207.236083984375,0.0,8332.6416015625,16.0,200.0,50.61576843261719,31.411325454711914,39.38447570800781,1,4.585599895591206,-2.5875000953674316,-60.02916717529297,3
G4157,732.0,55.5,765.3999633789062,212.5,31.001646041870117,76.0,13.0,0.0,0.0,0.0,3.0,8.0,0.0,626.0,705.0,1996.0,-0.8658252954483032,0.41380342841148376,73.5,0.37381085753440857,-0.625,0.0,5.4760847091674805,11.324799537658691,0.0,4690.05615234375,50.0,200.0,45.45769119262695,60.42235565185547,66.3130874633789,4,4.86324057699263,58.88750076293945,25.72083282470703,10
G2574,736.0,60.500280629571314,702.118408203125,212.5,34.1983528137207,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,546.0,1757.0,4099.0,0.34496501088142395,0.9159261584281921,40.5,0.7530194520950317,0.3125,0.0,0.0,100.0732421875,0.0,4447.2060546875,48.0,200.0,55.38738250732422,151.24940490722656,54.52665328979492,4,0.0,58.287498474121094,27.3125,1
