,AbsResidual,AMF_diversity,AMF_diversity_Predicted,Pixel_Long,Pixel_Lat
0,1.228804588317871,0,1.228804588317871,-82.2375,8.3375
1,2.397104501724243,0,2.397104501724243,-96.6375,17.1625
2,2.96225905418396,0,2.96225905418396,-97.30416666666666,19.170833333333334
3,6.739337921142578,0,6.739337921142578,-102.60416666666667,22.195833333333333
4,0.8673644065856934,1,1.8673644065856934,79.22916666666667,29.454166666666666
5,0.8753001689910889,1,1.8753001689910889,79.1375,29.495833333333334
6,3.220033645629883,0.5,3.720033645629883,130.42916666666667,46.770833333333336
7,4.239621162414551,0,4.239621162414551,127.46249999999999,50.25416666666666
8,2.0376181602478027,0,2.0376181602478027,133.62916666666666,47.7875
9,2.025693655014038,0,2.025693655014038,133.3375,48.02916666666667
10,3.0675447781880694,4.666666666666667,7.734211444854736,-100.42083333333333,22.645833333333332
11,46.58180332183838,61.125,14.543196678161621,31.354166666666668,31.354166666666668
12,3.3041346073150635,5.223999977111816,1.919865369796753,147.34583333333333,-9.445833333333333
13,5.798336172103882,7.945000076293946,2.1466639041900635,147.37916666666666,-9.4375
14,0.2659063935279846,0.5,0.7659063935279846,147.1125,-7.304166666666666
15,7.695170164108276,10.49899959564209,2.8038294315338135,-55.420833333333334,-27.1375
16,35.87768507003784,39.45000076293945,3.5723156929016113,-55.3125,-27.104166666666668
17,15.241801579793293,17.79966672261556,2.5578651428222656,-55.2375,-26.995833333333334
18,14.59175443649292,17.5,2.90824556350708,-54.17916666666667,-25.870833333333334
19,32.384432554244995,36,3.615567445755005,-53.92916666666667,-25.854166666666668
20,20.106019973754883,23.550000190734863,3.4439802169799805,-53.92916666666667,-25.8375
21,0.4211897850036621,3.5,3.078810214996338,-53.92916666666667,-25.829166666666666
22,34.43143916130066,38,3.568560838699341,-53.97083333333333,-25.795833333333334
23,0.8060177167256674,0.6666666666666666,1.472684383392334,145.44583333333333,-16.104166666666668
24,0.07696795463562012,1,1.0769679546356201,-73.42916666666666,-3.9791666666666665
25,0.20057904720306396,1.25,1.450579047203064,145.62916666666666,-17.120833333333334
26,1.1795196533203125,0,1.1795196533203125,145.6125,-17.104166666666668
27,1.182073712348938,0,1.182073712348938,145.62083333333334,-17.09583333333333
28,1.2546316385269165,0,1.2546316385269165,-61.270833333333336,10.354166666666666
29,1.2739953994750977,0,1.2739953994750977,-61.2875,10.379166666666666
30,1.390824794769287,0,1.390824794769287,-61.27916666666667,10.379166666666666
31,0.9039238095283508,0,0.9039238095283508,-61.09583333333333,10.4625
32,1.0057252645492554,0,1.0057252645492554,-61.09583333333333,10.470833333333333
33,1.0361312627792358,0,1.0361312627792358,-61.1125,10.479166666666666
34,1.0651029348373413,0,1.0651029348373413,-61.09583333333333,10.479166666666666
35,0.3036692142486572,2,1.6963307857513428,149.1125,-21.1625
36,4.511241436004639,0,4.511241436004639,46.87083333333333,-25.0625
37,2.2338998317718506,1,3.2338998317718506,46.92916666666667,-24.9875
38,1.4925644397735596,1,2.4925644397735596,47.00416666666666,-24.954166666666666
39,1.0287491083145142,0,1.0287491083145142,47.170833333333334,-24.779166666666665
40,1.012166142463684,0,1.012166142463684,46.854166666666664,-24.754166666666666
41,0.9322509765625,0,0.9322509765625,46.854166666666664,-24.745833333333334
42,1.344234784444173,1.6666666666666667,3.01090145111084,45.37083333333333,-22.5375
